payment_id,loan_id,payment_amount,payment_date
PMT0002476,L000620,11356.45,2024-12-19
PMT0001004,L000252,5668.15,2023-08-19
PMT0003629,L000902,4345.3,2023-05-12
PMT0000696, L000173 ,16811.91,2023-08-03
PMT0002600,L000648,16846.36,2024-10-08
PMT0002048,L000510,18377.0,2023-10-18
PMT0004057,L001009,6277.86,2024-07-24
PMT0001214,L000307,7483.04,2024-11-27
PMT0003025,L000755,10464.15,2022-11-18
PMT0000253,L000061,"1,427",01/20/2024
PMT0000671,L000166,23040.48,2023-12-02
PMT0000289,L000069,11643.42,05/13/2023
PMT0004970,L001246,4815.03,2023-06-26
PMT0004789,L001199,3183.24,2022-11-28
PMT0000471, L000116 ,6145.44,2023-05-22
PMT0001977,L000491,1114.45,2023-01-19
PMT0000355,L000089,3080.01,2023-08-27
PMT0000832,L000209,9062.94,2023-10-23
PMT0003877,L000963,4971.92,2024-02-19
PMT0004701, L001178 ,9029.24,2023-09-20
PMT0000739,L000187,4275.76,2025-09-19
PMT0002255,L000564,55602.49,2025-02-09
PMT0002268,L000568,8650.44,2024-04-21
PMT0004073,L001013,5439.01,2023-02-26
PMT0001743,L000436,5550.24,2023-11-22
PMT0002859,L000710,41884.37,2023-03-17
PMT0004894, L001226 ,66895.34,2025-09-11
PMT0000309, L000076 ,20373.11,2025-03-14
PMT0000959,L000241,6466.17,2024-07-16
PMT0002416,L000603,9529.45,2024-09-14
PMT0000109,L000027,1574.47,2025-05-06
PMT0002527,L000631,7082.97,2023-12-20
PMT0004252,L001056,6796.45,2023-09-27
PMT0004453,L001113,36590.57,2025-02-10
PMT0002800,L000697,20913.52,2025-01-06
PMT0000445,L000109,269212.78,2022-06-25
PMT0004190,L001042,22672.26,2024-09-24
PMT0003805,L000945,29540.19,2024-04-04
PMT0001310,L000326,2331.22,2022-12-06
PMT0000154,L000038,1100.48,2024-08-23
PMT0004384,L001092,1551.39,2026-03-25
PMT0004141,L001029,1298.75,2025-08-16
PMT0001235,L000312,"21,154",2024-07-06
PMT0003129,L000786,1512.93,2024-11-21
PMT0000046,L000009,3285.09,2024-03-18
PMT0002323, L000584 ,5856.4,not available
PMT0003984,L000992,3457.81,2024-10-08
PMT0000994,L000248,24222.7,2024-02-28
PMT0002549,L000636,14926.14,2024-05-07
PMT0003763,L000935,3405.92,2023-06-20
PMT0002424,L000607,2183.13,2024-06-18
PMT0000876,L000222,18227.62,15-Nov-2024
PMT0002535,L000632,12904.27,2024-02-28
PMT0004110,L001020,5989.3,2023-11-16
PMT0003123,L000784,22453.81,2025-09-15
PMT0000500,L000122,5948.58,2023-12-15
PMT0004671,L001168,4505.16,2025-12-14
PMT0003407,L000852,10761.42,2024-10-24
PMT0001518,L000377,5916.23,2025-02-11
PMT0004046,L001008,2802.68,2024-05-31
PMT0003446,L000860,12383.35,2025-07-03
PMT0002679,L000665,"$28,967.93",2024-04-13
PMT0003275,L000817,7974 CAD,2023-12-16
PMT0000273,L000065,37596.74,2022-08-09
PMT0003452,L000862,4485 CAD,2023-03-11
PMT0000167,L000041,1577.7,2023-09-07
PMT0002597,L000647,1502.28,2025-01-23
PMT0002999, L000746 ,15630.36,2024-11-26
PMT0000810,L000202,8492.13,2024-05-01
PMT0003259,L000814,37961.22,2025-06-16
PMT0003732,L000928,4527.77,2025-03-03
PMT0003292,L000823,18366.9,2023-04-25
PMT0004213,L001047,1164.46,2024-12-29
PMT0004490,L001124,4228.81,2023-11-26
PMT0002768,L000689,-34396.0,2025-08-27
PMT0002555,L000638,5797.03,2023-04-26
PMT0001112,L000283,16320.91,2024-03-03
PMT0000541,L000130,7182.47,2025-06-14
PMT0001652,L000415,"$6,663.27",2023-06-06
PMT0002989, L000744 ,5627.21,2023-08-10
PMT0000609,L000145,7914.88,12/23/2023
PMT0001278,L000321,2066.95,2024-01-13
PMT0004653,L001163,4182.81,2024-03-02
PMT0002920,L000728,4606.45,2022-10-02
PMT0000858,L000218,"$7,238.74",2022-12-30
PMT0004746,L001191,-4296.77,2023-01-30
PMT0003826,L000951,5991.6,2023-07-24
PMT0001055,L000262,2909.32,2024-01-25
PMT0004463,L001118,1714.37,2023-07-30
PMT0003779,L000938,9607.02,2024-03-30
PMT0003773,L000937,-3657.94,2023-03-06
PMT0001148,L000291,2824.76,2023-05-18
PMT0002893,L000718,2809.07,2024-08-28
PMT0003586,L000892,2028.46,2022-11-07
PMT0002691,L000667,3316.93,2024-06-25
PMT0001353,L000336,8477.95,2024-07-21
PMT0002192,L000549,4691.26,2024-03-29
PMT0002400,L000600,3399.47,2023-12-13
PMT0003192,L000799,2393.72,
PMT0000059,L000014,12754.12,2024-10-01
PMT0004518,L001131,2073.6,2023-08-17
PMT0002383,L000597,2309.7,2024-08-11
PMT0002433,L000609,1399.59,2024-06-12
PMT0001133,L000287,4188.27,2022-10-05
PMT0004048,L001008,3390.93,2024-08-27
PMT0002092,L000521,3557.96,2025-05-04
PMT0003777, L000938 ,13752.66,14-Sep-2022
PMT0003255,L000813,9571.53,2024-01-05
PMT0004024,L001002,36582.43,2024-05-25
PMT0003329,L000834,1517.62,2025-11-03
PMT0003661, L000910 ,9657.4,2023-02-30
PMT0001261,L000317,2099.22,2024-07-16
PMT0000223,L000055,8075.23,2022-08-01
PMT0003235,L000808,24060.09,2025-05-16
PMT0003344, L000837 ,9026.74,2023-06-24
PMT0001115,L000283,"$14,259.27",2023-12-12
PMT0004126,L001024,2665.16,2025-03-25
PMT0001070,L000266,3462.54,2026-01-18
PMT0001341,L000334,14873.95,2024-03-07
PMT0000665,L000163,6602.52,2025-02-18
PMT0002668,L000662,14913.46,11/25/2024
PMT0002119,L000527,3265.69,2024-08-04
PMT0000195,L000049,14612.99,2026-01-17
PMT0004904,L001229,8534.88,2024-09-19
PMT0003752,L000933,1714.34,2025-03-04
PMT0004947,L001240,23408.38,2025-02-12
PMT0003308,L000826,24441.56,2024-01-15
PMT0002925, L000728 ,1512.26,2022-12-01
PMT0004238,L001052,10524.32,2024-12-19
PMT0004610,L001153,5427.29,2023-02-18
PMT0001795,L000448,25664.67,2024-05-01
PMT0003190,L000798,8046.35,2024-06-28
PMT0000569,L000137,6861.14,not available
PMT0000621, L000149 ,6430.26,2024-06-06
PMT0004299,L001070,9267.29,2024-06-22
PMT0001660,L000416,6933.22,2025-12-26
PMT0000666,L000164,7817.11,2025-07-12
PMT0004549, L001137 ,12280.21,2023-11-18
PMT0003303,L000825,25259.18,2025-06-28
PMT0002853, L000708 ,8029.06,2022-09-14
PMT0003866,L000960,10472.2,2024-06-22
PMT0001328,L000330,5749.62,2024-09-07
PMT0003511,L000876,9785.86,2023-03-24
PMT0000138,L000035,449.06,2024-10-10
PMT0001991,L000493,6488.71,2024-05-08
PMT0000822,L000207,3534.58,2023-02-22
PMT0003126,L000786,1800.4,2024-12-02
PMT0000290,L000069,9596.09,2024-04-09
PMT0000929,L000235,"$9,013.25",2023-08-22
PMT0002503,L000625,7792.42,2022-11-10
PMT0004716,L001182,3238.34,2025-05-01
PMT0003632,L000903,19146.82,2022-12-09
PMT0004129,L001026,10322.47,2023-07-22
PMT0002459,L000615,7973.02,2025-05-21
PMT0001511,L000375,"1,041",2024-10-04
PMT0002558,L000638,5731.09,11/06/2024
PMT0003491,L000871,12938.46,2026-03-11
PMT0000363,L000090,3721.21,2022-09-18
PMT0001587,L000397,37918.83,2025-09-14
PMT0000861,L000218,8418.88,2023-03-23
PMT0003247,L000812,19607.79,2024-05-02
PMT0000516,L000124,4322.8,2025-01-27
PMT0001313,L000327,8198.98,2024-09-21
PMT0002733,L000678,3934.9,2023-02-11
PMT0001893,L000470,3550.02,2022-06-24
PMT0004747,L001191,4568.4,2022-05-24
PMT0004611,L001153,3348.33,2024-11-15
PMT0001357, L000337 ,6136.6,10/17/2022
PMT0002826,L000702,718.83,2023-03-03
PMT0000680,L000170,19903.53,2023-11-21
PMT0001499,L000372,3162.54,2025-05-29
PMT0002612,L000651,19985.38,2024-02-29
PMT0003963, L000987 ,7997.43,2025-07-19
PMT0001926,L000478,77043.26,2024-05-04
PMT0004066,L001011,10201.46,2023-09-20
PMT0002879,L000714,2470.11,2023-02-04
PMT0000130,L000032,25969.43,2025-05-06
PMT0002065, L000514 ,6518.93,2024-03-08
PMT0004614,L001154,52609.32,2023-08-20
PMT0001319,L000328,8825.53,2025-01-03
PMT0004298,L001070,8101.17,2023-09-08
PMT0001100,L000276,357.96,09/28/2025
PMT0000034,L000007,1022.7,2023-11-12
PMT0003738,L000929,7143.48,2023-04-30
PMT0001084,L000273,9680.45,2023-05-21
PMT0000334,L000084,11196.69,2024-07-20
PMT0004935,L001238,9238.95,2024-03-06
PMT0000356,L000089,2452.88,01/23/2024
PMT0001454,L000361,13216.55,2024-12-20
PMT0001894,L000470,1066.56,2023-01-13
PMT0004104,L001019,3285.95,2025-12-21
PMT0003170, L000794 ,5151.04,2023-11-25
PMT0003918,L000977,10434.23,2025-12-31
PMT0002752,L000683,19680.63,2023-06-10
PMT0002468,L000617,15467.31,2024-07-04
PMT0003293,L000823,5075.9,2022-04-16
PMT0001011,L000253,15134.65,2025-07-29
PMT0002576,L000642,691.53,2024-12-24
PMT0001544,L000383,18407.13,2023-04-09
PMT0002894,L000719,4470.29,2025-07-25
PMT0004444,L001110,18409.16,2023-01-12
PMT0001781,L000446,4866.03,2024-04-03
PMT0001988,L000493,7482.89,2025-08-28
PMT0003037,L000759,1504.75,2024-01-06
PMT0001176,L000298,-2875.12,2022-05-13
PMT0000552,L000132,11494.07,2024-05-24
PMT0000703,L000176,24004.62,2025-04-20
PMT0003720,L000925,3849.72,2024-02-08
PMT0000949, L000239 ,12008.44,2026-01-13
PMT0004880,L001221,1204.91,2025-03-28
PMT0003092,L000777,20812.51,2024-10-22
PMT0000687,L000171,2171.24,2024-07-23
PMT0001041,L000260,6663.17,2025-05-10
PMT0000821,L000207,4124.63,2024-03-25
PMT0002682,L000666,7128.38,2025-03-08
PMT0002591,L000645,1252 CAD,2025-06-28
PMT0004521,L001131,3412.35,
PMT0001180,L000299,36706.87,2023-06-03
PMT0003837,L000954,2149.35,2024-07-15
PMT0002015,L000503,3091.23,2023-04-25
PMT0004834,L001210,25494.04,2022-09-07
PMT0001160,L000296,5419.78,2024-04-02
PMT0000786,L000196,6424.63,2025-01-21
PMT0004182,L001040,"$17,328.56",2024-11-20
PMT0003919,L000977,13076.69,2024-07-15
PMT0002756,L000686,60543.67,2024-11-18
PMT0003063,L000770,24909.8,2023-04-03
PMT0001704,L000425,11951.0,2025-04-21
PMT0002511,L000628,6661.39,2024-02-15
PMT0000197, L000049 ,"13,341",2024-08-24
PMT0000209,L000051,18010.05,2026-04-08
PMT0001314,L000327,7151.39,2023-09-23
PMT0001519,L000377,4314.76,2024-04-01
PMT0004217,L001048,15987.46,2023-09-24
PMT0003356, L000841 ,14946.95,2022-11-03
PMT0002415,L000603,7901.79,2023-04-05
PMT0000993,L000248,28459.38,2025-10-22
PMT0003787,L000939,3236.12,2023-12-12
PMT0000257,L000062,9335.95,2023-04-04
PMT0001185,L000301,11375.15,2025-08-15
PMT0002239,L000559,8027.4,2024-06-04
PMT0002327,L000584,12264.56,2024-01-20
PMT0004504,L001126,unknown,2023-04-27
PMT0002097,L000522,5418.58,2024-09-25
PMT0002967,L000738,49542.79,2024-03-14
PMT0001045,L000261,36670.69,2023-03-15
PMT0004239,L001052,9395.91,07-Feb-2025
PMT0003924,L000979,1741.01,2023-12-31
PMT0000153,L000038,1269.72,2023-12-22
PMT0002118,L000527,4173.28,2025-04-29
PMT0003970,L000990,28998.28,2025-12-17
PMT0001250,L000314,1923.45,2023-11-30
PMT0004863,L001218,-14006.45,2023-12-23
PMT0001081,L000271,41882.69,2024-11-16
PMT0003503,L000874,15893.7,2024-03-27
PMT0003776,L000937,4503.31,2022-11-08
PMT0004123,L001024,1976.84,2025-02-27
PMT0000719,L000182,49875.79,2024-11-13
PMT0000196,L000049,16552.81,2025-05-18
PMT0002701,L000670,7875.23,2024-03-12
PMT0003694,L000919,3386.6,2026-01-10
PMT0003230,L000807,5326.44,2022-04-22
PMT0002094,L000521,4769.41,2023-11-12
PMT0003366,L000843,"$10,424.46",2024-04-24
PMT0000642,L000155,13087.09,2022-05-08
PMT0004700,L001178,9260.25,2023-02-07
PMT0002365,L000593,6439.27,2025-01-05
PMT0000335,L000085,2431.52,2024-06-29
PMT0003612,L000898,4293.54,2022-12-25
PMT0004535, L001133 ,3538.92,09-Jul-2023
PMT0000072,L000017,4530.73,2023-03-31
PMT0000156,L000038,1846.03,2024-04-11
PMT0000614,L000147,5758.71,2024-07-12
PMT0004203,L001045,660.41,2025-08-27
PMT0001501,L000373,3113.83,2025-05-19
PMT0003069,L000772,3714.43,2024-01-19
PMT0003434, L000857 ,7209.23,2024-08-13
PMT0002410,L000602,15660.49,2024-05-10
PMT0001271,L000319,20714.37,2023-08-28
PMT0003875,L000963,3273.6,2024-04-17
PMT0004772,L001196,3732.9,2023-05-06
PMT0004341,L001081,1459.04,2024-09-02
PMT0003181,L000796,45299 CAD,2023-04-14
PMT0001738,L000436,3023.3,2023-10-18
PMT0000506,L000123,3570.3,2024-05-24
PMT0001896,L000471,7930.86,2025-12-22
PMT0001527, L000379 ,16311.08,2023-09-27
PMT0002584,L000644,2168.49,2023-02-24
PMT0000764,L000192,1325.9,2023-10-17
PMT0000062,L000014,19299.25,2024-03-24
PMT0000156,L000038,1846.03,2024-04-11
PMT0004693,L001175,1409.67,2024-12-22
PMT0004283, L001066 ,2726.8,2025-10-17
PMT0004901,L001229,8265.5,2025-01-01
PMT0002794, L000696 ,7686.86,2022-09-22
PMT0001153,L000292,26450.68,2025-08-07
PMT0002125,L000529,63610.05,2024-09-23
PMT0001347,L000335,1749.89,2024-08-04
PMT0003671,L000913,1558.0,2024-08-20
PMT0004577,L001145,10887.17,2025-04-08
PMT0001819,L000454,1765.52,
PMT0004420,L001102,10367.54,2024-11-28
PMT0002725,L000675,2589.71,2024-06-26
PMT0004969,L001246,2723.62,2023-12-16
PMT0002447,L000612,8472.75,2022-08-18
PMT0004960,L001245,16099.43,2024-12-11
PMT0000422,L000105,23913.61,2024-04-15
PMT0000770,L000193,8650.88,2024-04-13
PMT0002912,L000726,13502.92,2023-11-30
PMT0001810,L000452,9935.59,2025-02-23
PMT0001888,L000470,3830.49,2023-06-06
PMT0001666,L000417,"$3,726.04",2024-11-14
PMT0001950,L000486,27425.78,2023-06-08
PMT0003136,L000787,15144.62,10/27/2023
PMT0004811,L001203,1863.18,2023-01-31
PMT0002177,L000544,2581.69,2024-02-16
PMT0004159,L001032,16440.93,2024-09-24
PMT0002889,L000717,6658 CAD,2024-06-06
PMT0003279,L000819,32302.6,2023-04-04
PMT0003550,L000884,2800.27,2023-07-13
PMT0003937,L000981,1408.18,2023-07-21
PMT0002173,L000543,5817.38,2023-04-16
PMT0003936,L000981,1090.06,2023-01-05
PMT0001171,L000297,11071.77,2024-02-18
PMT0000433,L000107,7363.28,2023-04-13
PMT0000789,L000196,2116.82,2025-03-20
PMT0002589,L000644,1801.34,2023-05-16
PMT0002980,L000742,23143.68,2025-12-13
PMT0004558,L001138,18708.49,2024-08-03
PMT0004625,L001156,11181.97,2024-01-23
PMT0003349,L000839,11848.79,2022-09-07
PMT0001557,L000387,"1,327",2024-01-14
PMT0001909,L000474,3582.26,2024-04-27
PMT0002633,L000656,22440.85,2023-03-15
PMT0000808,L000202,12493.57,2024-11-15
PMT0003878,L000963,5077.07,2024-07-29
PMT0004085,L001015,10849 CAD,2025-01-01
PMT0001358,L000338,17577.57,2024-12-05
PMT0001387,L000344,101503.49,2023-04-11
PMT0001206,L000305,6971.62,2023-02-18
PMT0002132,L000530,5920.5,2024-12-17
PMT0003267,L000816,10738.11,2024-12-19
PMT0004919,L001231,5095.34,2023-02-15
PMT0000282,L000067,7988.67,2024-07-25
PMT0004754,L001193,38775.02,2024-08-23
PMT0004030,L001004,2508.04,2026-04-05
PMT0000186,L000047,4368.68,2023-07-16
PMT0004877,L001220,6818.83,2025-01-29
PMT0000870,L000221,15227.51,2023-10-17
PMT0001774,L000444,3902.59,2022-09-02
PMT0003582,L000891,18340.84,2023-11-07
PMT0002604,L000649,6078.07,2025-02-05
PMT0002774,L000690,2518.39,2024-05-01
PMT0004364,L001087,221143.31,13-May-2023
PMT0002235,L000558,5397.94,2024-02-12
PMT0000934,L000236,1349.64,2024-05-12
PMT0000686,L000171,4299.98,2023-06-04
PMT0004216,L001048,14546.46,2024-08-26
PMT0000078,L000020,6443.41,2024-05-01
PMT0002885,L000717,2684.14,2022-12-14
PMT0004762,L001195,4598.84,2022-07-29
PMT0000304,L000075,282900.85,2024-09-15
PMT0004346,L001083,6854.5,2024-11-09
PMT0004580,L001146,1446.75,2023-11-12
PMT0004016,L001000,"1,537",2024-08-18
PMT0000226,L000056,7133.31,2024-02-06
PMT0002004,L000498,29647.78,2024-11-01
PMT0003572,L000889,10343.62,2024-11-15
PMT0004803,L001201,10531.39,11/01/2023
PMT0001026,L000257,2090.43,2024-11-22
PMT0004627,L001157,"$4,353.32",2023-12-03
PMT0003881,L000964,104278.02,2025-12-05
PMT0000701,L000175,2531.82,2025-08-20
PMT0001142,L000290,8464.63,2024-06-13
PMT0002295, L000574 ,6622.12,2023-04-04
PMT0004334,L001080,"5,587",2022-10-13
PMT0001624,L000408,12616.02,2024-12-31
PMT0001291,L000322,4670.68,2026-02-06
PMT0002178,L000544,2346.78,2023-12-11
PMT0002911,L000726,13752.59,2023-05-17
PMT0000986,L000247,2605.12,2024-01-20
PMT0000570,L000137,13914.68,2025-11-11
PMT0003613,L000898,5793.37,2022-09-22
PMT0001872,L000466,2392.56,2023-01-20
PMT0002838,L000705,1814.2,2024-10-10
PMT0002657,L000660,13560.07,2024-03-08
PMT0001858,L000464,1360.87,2024-08-12
PMT0002969,L000739,11403.39,2024-03-19
PMT0003227,L000807,4395.05,2022-10-11
PMT0002407,L000601,18397.12,
PMT0000747,L000188,4518.0,2023-08-04
PMT0004378,L001091,"16,601",2024-08-10
PMT0002968,L000739,7851.45,2023-06-24
PMT0004220,L001048,10966.26,2023-04-16
PMT0003775,L000937,3668.68,2023-08-22
PMT0004083,L001015,12105.39,2023-07-28
PMT0001241,L000313,2955.72,2025-10-29
PMT0002360,L000593,5300.96,2023-11-30
PMT0001928,L000478,92517.84,08/31/2022
PMT0003347,L000838,28643.78,10/06/2023
PMT0000473,L000116,7898.99,2025-02-17
PMT0004799,L001201,9522.55,2023-11-18
PMT0003317,L000829,11875.22,2023-01-03
PMT0001211,L000307,-3093.79,2024-11-03
PMT0002408,L000601,16409.67,2026-01-19
PMT0001897,L000471,15108.11,09/22/2024
PMT0001050,L000262,2414.2,2024-10-25
PMT0002739,L000679,8065.16,2023-05-07
PMT0003409,L000852,8025.38,2025-04-30
PMT0000884,L000224,7204.23,2023-10-31
PMT0002974,L000740,"$2,242.83",2024-02-27
PMT0004132,L001026,6517.45,04/26/2024
PMT0000606,L000145,"$10,106.17",2024-09-13
PMT0002840,L000705,2661.26,2024-12-25
PMT0000725,L000184,1743.31,2023-07-15
PMT0000964,L000242,4697.41,2024-03-28
PMT0002290,L000574,4260.11,2023-02-05
PMT0000375,L000093,16759.82,2022-10-26
PMT0002222,L000555,14408.24,2024-11-12
PMT0004605,L001151,18672.45,2025-01-24
PMT0001753,L000439,5703.38,2025-04-26
PMT0003812,L000947,84455.09,2023-12-29
PMT0002230,L000558,"$5,457.42",2024-11-17
PMT0000324,L000080,2926.39,12/12/2023
PMT0000384,L000096,8136.45,2024-10-15
PMT0002472,L000619,9179.79,2024-03-10
PMT0002016,L000503,4745.39,2022-12-02
PMT0000529,L000128,7644.75,2025-01-31
PMT0004368,L001088,7023.84,2025-01-16
PMT0004876,L001220,5705.06,2024-03-28
PMT0000200,L000050,5283.86,2024-05-03
PMT0004432,L001105,7688.85,2023-03-29
PMT0001170,L000297,3858.1,2024-09-18
PMT0003284,L000820,5724.52,2023-06-27
PMT0004770,L001196,3470.06,2024-08-07
PMT0003200,L000800,12093.66,2023-08-04
PMT0000710,L000179,2151.65,2024-04-06
PMT0000562,L000136,3548.79,2024-09-16
PMT0002753,L000684,6232 CAD,2025-09-21
PMT0000264, L000063 ,"$13,245.17",2024-04-02
PMT0002796,L000696,21081.19,2023-07-26
PMT0004035,L001004,3011.06,2024-11-26
PMT0001035,L000259,12664.89,2024-01-08
PMT0000125,L000030,4837.63,2025-02-11
PMT0000938,L000236,-2864.39,2024-02-02
PMT0003124,L000785,14584.4,03/06/2023
PMT0000315, L000078 ,-10193.71,2024-12-23
PMT0004758,L001194,6305.98,2023-11-01
PMT0004868,L001219,8583.93,2024-01-22
PMT0004860,L001217,57489.25,2025-02-02
PMT0001629,L000409,3724.28,2025-12-10
PMT0000771,L000193,5803.27,2023-03-29
PMT0004731, L001186 ,6700.13,2024-11-10
PMT0003747,L000932,7777.67,2024-08-30
PMT0002209,L000553,64363.99,2022-09-30
PMT0002439,L000610,3664.28,2024-07-12
PMT0000020,L000004,4880.43,2025-03-29
PMT0003696,L000919,3547.03,2024-11-13
PMT0002918,L000727,3387.74,2023-03-13
PMT0004015,L001000,4099.54,2024-12-04
PMT0002628,L000655,10888.76,
PMT0001903,L000473,"$8,819.06",2024-05-30
PMT0001204,L000305,6938.23,2023-07-11
PMT0000163,L000040,2882.1,2022-07-07
PMT0002000, L000497 ,4061.28,2026-01-23
PMT0001752,L000439,3210.14,2023-12-06
PMT0002149,L000535,35037 CAD,2022-05-02
PMT0000923,L000233,4668.19,2024-07-02
PMT0000968,L000242,5940.07,2024-05-22
PMT0001961,L000488,13715.66,02/10/2024
PMT0001566,L000388,3684.51,2022-07-27
PMT0003926,L000979,3165.86,2024-07-10
PMT0004720,L001182,10840.48,2024-02-17
PMT0003915,L000975,6740.7,2022-08-10
PMT0000685,L000171,3116.39,2023-11-30
PMT0002484,L000621,5955.68,2024-04-30
PMT0002241,L000561,426.15,2024-01-18
PMT0002440,L000610,4010.58,2025-10-14
PMT0004158,L001032,17136.41,2023-11-17
PMT0002758,L000687,3632.02,2026-04-13
PMT0002971,L000739,4282.6,2022-12-01
PMT0002331,L000585,5037.78,2023-10-07
PMT0004056,L001009,4019.63,2025-03-24
PMT0001828,L000458,61397.58,2024-12-10
PMT0002940,L000732,5411.13,2024-06-01
PMT0000182,L000045,2745.74,2023-09-05
PMT0003189,L000798,14247.77,2023-08-13
PMT0002514,L000629,nan,2024-07-03
PMT0004962,L001245,15712.81,2025-05-16
PMT0004598,L001149,4446.69,2024-09-02
PMT0004830,L001209,3044.41,2022-08-30
PMT0000742,L000188,14261.71,2023-10-30
PMT0003624,L000902,2766.39,2024-03-12
PMT0003128,L000786,751.23,2024-08-27
PMT0002643,L000658,37564.49,2023-10-30
PMT0003834,L000953,19174.58,2022-09-26
PMT0003381,L000846,5845.88,2022-12-25
PMT0001797,L000449,54254.33,2024-04-09
PMT0004680,L001172,18377.52,2022-10-20
PMT0003307,L000826,21422.19,2024-04-17
PMT0003382,L000846,9203.44,2023-06-29
PMT0003574, L000889 ,10802.2,2025-09-30
PMT0002117,L000527,7617.31,2024-05-21
PMT0000767,L000192,1539.89,2025-03-30
PMT0002324, L000584 ,3648.1,2023-09-06
PMT0004669,L001168,"8,432",2024-06-26
PMT0002595,L000645,731.95,2024-06-07
PMT0001409,L000350,1740.54,2022-11-10
PMT0000347,L000087,5531.24,2025-01-23
PMT0004588,L001147,3527.14,12-Sep-2023
PMT0004554,L001138,19899.76,2024-03-10
PMT0002486,L000622,6364.58,2023-08-23
PMT0001615, L000404 ,26115.85,
PMT0001696,L000424,22570.92,2025-08-25
PMT0003670,L000912,89593.16,2024-05-10
PMT0002933, L000731 ,5666.99,2023-08-05
PMT0002414,L000603,3994.15,2024-02-06
PMT0001276,L000320,6244.14,2024-09-14
PMT0001229,L000311,6380.43,2023-12-15
PMT0001554,L000386,5673.13,2023-09-26
PMT0003667, L000911 ,9875 CAD,2024-10-21
PMT0004977,L001247,5872.07,2023-07-01
PMT0000977, L000244 ,"6,590",2023-11-28
PMT0003463,L000864,9256.91,2025-07-15
PMT0000463,L000114,21136.65,2024-10-27
PMT0001836,L000459,11356.42,2024-02-02
PMT0001789,L000447,2870.89,2024-02-28
PMT0002515,L000629,5941.94,2024-08-02
PMT0000169,L000042,24750.41,2025-02-28
PMT0004335,L001080,9180.2,2023-01-24
PMT0003223,L000805,-2841.32,2023-12-16
PMT0004536,L001134,"99,163",2022-09-19
PMT0002272,L000569,29370.62,2022-09-01
PMT0004228,L001050,17055.94,2024-08-06
PMT0001880,L000468,10894.67,2024-02-24
PMT0003948, L000984 ,4374.03,2022-08-28
PMT0004476,L001120,22723.75,2023-02-27
PMT0000380,L000095,"$4,641.90",2024-08-23
PMT0002279,L000570,16836.48,2024-02-25
PMT0000693,L000173,17082.66,2024-05-04
PMT0003430,L000856,6633.69,2023-06-03
PMT0000464,L000115,5875.65,2022-11-07
PMT0001726,L000433,14483.9,2026-05-26
PMT0003240,L000810,6828.6,2024-08-13
PMT0000754,L000190,7085.02,2025-03-08
PMT0000683,L000171,7171.33,2024-09-21
PMT0002426,L000607,1824.46,2023-05-25
PMT0002688,L000667,3691.07,2024-04-04
PMT0003698,L000920,5414.8,2022-08-09
PMT0002049,L000510,8698.55,2024-05-01
PMT0004810,L001203,nan,
PMT0002057,L000512,1533.32,15-Jan-2026
PMT0003228,L000807,3448.91,2023-03-24
PMT0002819,L000701,3603.81,2024-12-25
PMT0001721,L000431,7446.79,11/01/2023
PMT0003618,L000900,16914.3,2024-07-05
PMT0000406,L000101,5585.7,2023-10-09
PMT0001496, L000371 ,7859 CAD,2023-03-23
PMT0001933,L000479,-16993.98,2024-02-21
PMT0001392,L000345,5996.84,2024-10-12
PMT0003221,L000805,2902.04,2024-07-15
PMT0004142,L001029,"$3,307.18",2024-06-29
PMT0002453,L000614,30201.89,2024-03-26
PMT0002513,L000628,2439 CAD,2024-07-07
PMT0004708, L001179 ,13540.85,2024-11-02
PMT0002045,L000509,5868.67,2023-09-07
PMT0000702, L000175 ,1299.34,2025-05-20
PMT0001461,L000363,4288.83,2024-06-04
PMT0001962,L000489,6384.25,2022-07-11
